,sq_mt_built,n_rooms,n_bathrooms,buy_price,neighborhood_price_m2,estimado_metros_por_preciom2
16059,126.0,3,1.0,490000,5196.25,654727.5
16060,139.0,2,2.0,985000,6029.36,838081.0399999999
16061,142.0,3,2.0,620000,5196.25,737867.5
16062,81.0,2,1.0,450000,4448.3,360312.3
16063,37.0,0,1.0,215000,5196.25,192261.25
16064,302.0,3,3.0,1850000,5196.25,1569267.5
16065,100.0,2,2.0,520000,5196.25,519625.0
16066,24.0,0,1.0,90000,4448.3,106759.2
16067,112.0,2,2.0,700000,6029.36,675288.32
16068,131.0,2,2.0,665000,4448.3,582727.3
16069,70.0,2,1.0,400000,4693.52,328546.4
16070,126.0,2,2.0,639000,4693.52,591383.52
16071,50.0,2,1.0,230000,6029.36,301468.0
16072,80.0,2,2.0,550000,6029.36,482348.8
16073,72.0,2,2.0,525000,4693.52,337933.44000000006
16074,204.0,5,3.0,999000,5000.0,1020000.0
16075,35.0,1,1.0,178500,4693.52,164273.2
16076,75.0,1,1.0,315000,4693.52,352014.00000000006
16077,70.0,1,1.0,299000,4693.52,328546.4
16078,181.0,5,2.0,625000,5390.99,975769.19
16079,42.0,2,1.0,220000,4448.3,186828.6
16080,117.0,2,2.0,990000,6029.36,705435.12
16081,164.0,3,2.0,949000,4693.52,769737.28
16082,139.0,3,1.0,636000,6029.36,838081.0399999999
16083,75.0,1,1.0,399000,5390.99,404324.25
16084,52.0,1,1.0,309000,6029.36,313526.72
16085,230.0,4,3.0,1725000,5000.0,1150000.0
16086,380.0,3,4.0,1750000,6029.36,2291156.8
16087,122.0,3,2.0,565000,4448.3,542692.6
16088,85.0,3,1.0,360000,6029.36,512495.6
16089,135.0,2,2.0,829000,4448.3,600520.5
16090,135.0,2,2.0,755000,4448.3,600520.5
16091,135.0,2,2.0,699000,4448.3,600520.5
16092,165.0,2,2.0,839000,4448.3,733969.5
16093,135.0,2,2.0,685000,4448.3,600520.5
16094,270.0,6,5.0,1200000,4448.3,1201041.0
16095,118.0,2,3.0,620000,5196.25,613157.5
16096,50.0,1,1.0,215000,4448.3,222415.0
16097,77.0,2,1.0,375000,4448.3,342519.10000000003
16098,85.0,1,2.0,525000,6029.36,512495.6
16099,89.0,1,1.0,350000,4448.3,395898.7
16100,153.0,6,1.0,570000,4693.52,718108.56
16101,105.0,3,2.0,590000,5196.25,545606.25
16102,55.0,2,1.0,199990,4448.3,244656.5
16103,103.0,3,2.0,550000,5196.25,535213.75
16104,55.0,1,1.0,350000,5196.25,285793.75
16105,123.0,3,2.0,520000,4448.3,547140.9
16106,49.0,1,1.0,355000,5196.25,254616.25
16107,87.0,2,2.0,449000,6029.36,524554.32
16108,79.0,2,2.0,570000,5196.25,410503.75
16109,207.0,10,10.0,1300000,5390.99,1115934.93
16110,200.0,2,2.0,1195000,5196.25,1039250.0
16111,55.0,2,1.0,180000,4448.3,244656.5
16112,101.0,3,3.0,560000,4448.3,449278.3000000001
16113,149.0,5,2.0,430000,4448.3,662796.7000000001
16114,58.0,1,1.0,350000,5000.0,290000.0
16115,103.0,1,1.0,415000,4693.52,483432.56000000006
16116,93.0,3,1.0,360000,5390.99,501362.07
16117,80.0,1,1.0,498000,4693.52,375481.6
16118,66.0,2,1.0,470000,4693.52,309772.32
16119,223.0,3,2.0,1600000,5000.0,1115000.0
16120,160.0,4,3.0,860000,5196.25,831400.0
16121,53.0,1,1.0,299000,4693.52,248756.56000000003
16122,158.0,3,3.0,1180000,6029.36,952638.88
16123,300.0,4,2.0,1975000,6029.36,1808808.0
16124,38.0,1,1.0,212000,5196.25,197457.5
16125,35.0,1,1.0,149900,4448.3,155690.5
16126,110.0,3,2.0,620000,4693.52,516287.20000000007
16127,116.0,2,2.0,470000,5390.99,625354.84
16128,55.0,2,1.0,299000,4448.3,244656.5
16129,440.0,11,9.0,1990000,4693.52,2065148.8000000005
16130,39.0,1,1.0,153000,4693.52,183047.28000000003
16131,134.0,2,2.0,750000,6029.36,807934.24
16132,134.0,2,2.0,695000,6029.36,807934.24
16133,64.0,2,1.0,360000,5390.99,345023.36
16134,48.0,2,1.0,220000,4693.52,225288.96
16135,83.0,2,1.0,420000,4693.52,389562.16
16136,50.0,2,1.0,289000,4448.3,222415.0
16137,165.0,4,2.0,725000,4448.3,733969.5
16138,86.0,3,1.0,419000,6029.36,518524.96
16139,78.0,3,1.0,330000,4448.3,346967.4
16140,141.0,3,2.0,1100000,6029.36,850139.76
16141,50.0,1,1.0,350000,5196.25,259812.5
16142,63.0,1,1.0,310000,4448.3,280242.9
16143,56.0,1,1.0,280000,4448.3,249104.8
16144,56.0,1,1.0,299000,4448.3,249104.8
16145,110.0,3,2.0,350000,6029.36,663229.6
16146,109.0,3,2.0,480000,4448.3,484864.7
16147,260.0,4,4.0,1800000,6029.36,1567633.6
16148,76.0,1,1.0,375000,4693.52,356707.52
16149,149.0,3,2.0,707000,5196.25,774241.25
16150,167.0,3,2.0,1250000,6029.36,1006903.12
16151,40.0,2,1.0,335000,5000.0,200000.0
16152,46.0,2,1.0,200000,5196.25,239027.5
16153,84.0,3,1.0,385000,4448.3,373657.2
16154,150.0,2,2.0,830000,6029.36,904404.0
16155,141.0,4,2.0,595000,4693.52,661786.3200000001
16156,151.0,2,1.0,800000,5196.25,784633.75
16157,29.0,1,1.0,120000,4448.3,129000.7
16158,203.0,2,2.0,1380000,6029.36,1223960.0799999998
16159,50.0,1,1.0,320000,5196.25,259812.5
16160,104.0,3,1.0,420000,4693.52,488126.0800000001
16161,200.0,5,3.0,995000,5390.99,1078198.0
16162,115.0,3,1.0,548000,5000.0,575000.0
16163,125.0,2,2.0,655000,5390.99,673873.75
16164,66.0,4,1.0,230000,4448.3,293587.8
16165,123.0,4,1.0,380000,4448.3,547140.9
16166,70.0,3,1.0,270000,5196.25,363737.5
16167,65.0,2,1.0,355000,4448.3,289139.5
16168,123.0,4,1.0,555000,4693.52,577302.9600000001
16169,50.0,2,1.0,234900,4448.3,222415.0
16170,55.0,1,1.0,280000,4693.52,258143.60000000003
16171,105.0,2,2.0,450000,5390.99,566053.95
16172,51.0,2,1.0,272000,5196.25,265008.75
16173,157.0,2,2.0,870000,6029.36,946609.52
16174,134.0,3,2.0,599000,5196.25,696297.5
16175,157.0,3,2.0,799000,6029.36,946609.52
16176,45.0,1,1.0,295000,4448.3,200173.5
16177,50.0,2,1.0,245000,4693.52,234676.00000000003
16178,177.0,4,4.0,580000,5196.25,919736.25
16179,236.0,5,2.0,850000,6029.36,1422928.96
16180,65.0,1,1.0,495000,4693.52,305078.80000000005
16181,155.0,3,3.0,824800,5390.99,835603.45
16182,120.0,3,2.0,549000,5196.25,623550.0
16183,103.0,3,3.0,490000,5000.0,515000.0
16184,105.0,4,2.0,410000,4448.3,467071.5
16185,126.0,4,1.0,555000,4693.52,591383.52
16186,234.0,4,2.0,1175000,5390.99,1261491.66
16187,149.0,3,2.0,707000,5196.25,774241.25
16188,112.0,2,1.0,480000,4693.52,525674.24
16189,153.0,4,2.0,770000,5196.25,795026.25
16190,50.0,1,1.0,330000,5196.25,259812.5
16191,72.0,1,1.0,380000,5196.25,374130.0
16192,71.0,1,1.0,685000,5196.25,368933.75
16193,18.0,1,1.0,130000,4448.3,80069.40000000001
16194,115.0,3,1.0,550000,4448.3,511554.5
16195,40.0,1,1.0,277000,6029.36,241174.4
16196,55.0,1,1.0,270000,4448.3,244656.5
16197,100.0,2,2.0,575000,4693.52,469352.00000000006
16198,45.0,1,1.0,195000,4448.3,200173.5
16199,69.0,0,1.0,490000,4693.52,323852.88
16200,70.0,2,1.0,295000,4693.52,328546.4
16201,80.0,0,1.0,297000,4693.52,375481.6
16202,127.0,4,2.0,645000,6029.36,765728.72
16203,145.0,5,2.0,595000,4693.52,680560.4
16204,50.0,1,1.0,335000,4448.3,222415.0
16205,179.0,4,5.0,999000,6029.36,1079255.44
16206,173.0,4,2.0,599000,5000.0,865000.0
16207,119.0,6,1.0,460000,4448.3,529347.7000000001
16208,112.0,2,1.0,660000,4693.52,525674.24
16209,142.0,3,2.0,430000,4693.52,666479.8400000001
16210,121.0,5,4.0,537000,4448.3,538244.3
16211,45.0,2,1.0,119000,4448.3,200173.5
16212,169.0,3,3.0,1190000,6029.36,1018961.84
16213,248.0,3,2.0,1100000,5196.25,1288670.0
16214,267.0,5,3.0,1380000,6029.36,1609839.12
16215,46.0,2,1.0,247000,4693.52,215901.92
16216,175.0,3,3.0,1900000,6029.36,1055138.0
16217,66.0,1,1.0,278000,4693.52,309772.32
16218,330.0,4,3.0,1090000,4448.3,1467939.0
16219,112.0,1,1.0,375000,4448.3,498209.6
16220,72.0,1,1.0,685000,5196.25,374130.0
16221,66.0,2,2.0,525000,4693.52,309772.32
16222,41.0,1,1.0,222600,4693.52,192434.32
16223,47.0,1,1.0,330000,5196.25,244223.75
16224,55.0,1,1.0,323000,5390.99,296504.45
16225,289.0,3,2.0,1950000,6029.36,1742485.0399999998
16226,260.0,6,3.0,1595000,6029.36,1567633.6
16227,103.0,3,1.0,440000,4693.52,483432.56000000006
16228,282.0,4,2.0,950000,4693.52,1323572.64
16229,76.0,2,1.0,345000,4448.3,338070.8
16230,170.0,2,2.0,1090000,4448.3,756211.0
16231,129.0,2,1.0,900000,4693.52,605464.0800000001
16232,49.0,1,1.0,350000,4693.52,229982.48
16233,183.0,3,2.0,920000,5196.25,950913.75
16234,252.0,4,4.0,1387000,5000.0,1260000.0
16235,77.0,1,1.0,380000,5000.0,385000.0
16236,129.0,3,1.0,630000,5196.25,670316.25
16237,154.0,2,2.0,770000,5390.99,830212.46
16238,67.0,2,1.0,425000,5390.99,361196.33
16239,135.0,4,2.0,790000,4693.52,633625.2000000001
16240,51.0,0,1.0,220000,4448.3,226863.3
16241,74.0,1,1.0,325000,4448.3,329174.2
16242,54.0,1,1.0,378000,5196.25,280597.5
16243,183.0,3,2.0,890000,4448.3,814038.9
16244,51.0,1,1.0,155000,4693.52,239369.52
16245,68.0,2,1.0,229000,4448.3,302484.4
16246,150.0,3,1.0,580000,5000.0,750000.0
16247,36.0,2,1.0,165000,5196.25,187065.0
16248,42.0,1,1.0,120000,4448.3,186828.6
16249,49.0,1,1.0,420000,6029.36,295438.64
16250,128.0,2,3.0,625000,5196.25,665120.0
16251,74.0,1,1.0,295000,4448.3,329174.2
16252,62.0,2,1.0,260000,4693.52,290998.24000000005
16253,140.0,3,3.0,1080000,5000.0,700000.0
16254,50.0,1,1.0,286000,5000.0,250000.0
16255,106.0,3,2.0,490000,5196.25,550802.5
16256,135.0,2,3.0,829000,4448.3,600520.5
16257,133.0,2,1.0,509000,5196.25,691101.25
16258,319.0,7,3.0,1850000,4693.52,1497232.88
16259,250.0,4,3.0,1500000,6029.36,1507340.0
16260,34.0,0,1.0,125000,5196.25,176672.5
16261,61.0,1,1.0,185000,5196.25,316971.25
16262,150.0,2,2.0,750000,5196.25,779437.5
16263,138.0,2,2.0,630000,5000.0,690000.0
16264,47.0,1,1.0,210000,4448.3,209070.1
16265,69.0,2,1.0,399000,4448.3,306932.7
16266,165.0,3,2.0,725000,4448.3,733969.5
16267,85.0,3,1.0,378000,5196.25,441681.25
16268,69.0,3,2.0,400000,5196.25,358541.25
16269,95.0,3,2.0,279900,5196.25,493643.75
16270,208.0,3,2.0,1975000,5000.0,1040000.0
16271,107.0,2,2.0,495000,5196.25,555998.75
16272,170.0,3,2.0,1200000,6029.36,1024991.2
16273,24.0,2,1.0,215000,5196.25,124710.0
16274,184.0,2,2.0,880000,5196.25,956110.0
16275,260.0,2,3.0,610000,5196.25,1351025.0
16276,214.0,4,4.0,1295000,5000.0,1070000.0
16277,29.0,1,1.0,159000,5196.25,150691.25
16278,30.0,1,1.0,135000,5196.25,155887.5
16279,65.0,3,1.0,287000,4448.3,289139.5
16280,100.0,1,1.0,300000,4448.3,444830.0
16281,55.0,2,1.0,233000,4693.52,258143.60000000003
16282,153.0,3,3.0,775000,5196.25,795026.25
16283,247.0,10,2.0,1800000,5390.99,1331574.53
16284,135.0,4,1.0,455000,6029.36,813963.6
16285,84.0,2,2.0,340000,4693.52,394255.68000000005
16286,130.0,5,3.0,594500,4448.3,578279.0
16287,104.0,1,1.0,275000,4693.52,488126.0800000001
16288,317.0,4,4.0,1995000,5196.25,1647211.25
16289,32.0,1,1.0,155000,4448.3,142345.6
16290,40.0,2,1.0,240000,5196.25,207850.0
16291,77.0,1,1.0,422000,4448.3,342519.10000000003
16292,122.0,2,2.0,550000,5390.99,657700.78
16293,100.0,3,2.0,550000,4448.3,444830.0
16294,169.0,3,3.0,1190000,6029.36,1018961.84
16295,122.0,2,4.0,584000,5390.99,657700.78
16296,119.0,1,1.0,1600000,5390.99,641527.8099999999
16297,34.0,2,1.0,162000,5196.25,176672.5
16298,116.0,4,1.0,500000,5196.25,602765.0
16299,372.0,6,4.0,1450000,5000.0,1860000.0
16300,75.0,2,2.0,350000,4448.3,333622.5
16301,146.0,2,3.0,800000,6029.36,880286.5599999999
16302,138.0,3,2.0,990000,6029.36,832051.6799999999
16303,212.0,4,3.0,1140000,4693.52,995026.24
16304,102.0,2,1.0,521700,5196.25,530017.5
16305,96.0,3,1.0,435000,5390.99,517535.04
16306,208.0,3,2.0,895000,5390.99,1121325.92
16307,125.0,1,1.0,850000,6029.36,753670.0
16308,45.0,3,1.0,199900,4448.3,200173.5
16309,155.0,2,3.0,1150000,5000.0,775000.0
16310,146.0,4,2.0,800000,5000.0,730000.0
16311,170.0,3,3.0,895000,5000.0,850000.0
16312,169.0,3,2.0,1200000,5196.25,878166.25
16313,40.0,1,1.0,228000,4693.52,187740.8
16314,35.0,1,1.0,315000,5000.0,175000.0
16315,48.0,1,1.0,265000,5000.0,240000.0
16316,76.0,3,1.0,285000,4448.3,338070.8
16317,91.0,1,1.0,520000,4693.52,427110.32000000007
16318,160.0,2,2.0,1378900,6029.36,964697.6
16319,147.0,6,2.0,700000,6029.36,886315.9199999999
16320,111.0,3,3.0,630000,4693.52,520980.72
16321,60.0,2,1.0,300000,6029.36,361761.6
16322,150.0,2,2.0,1600000,6029.36,904404.0
16323,162.0,2,2.0,875000,4693.52,760350.2400000001
16324,60.0,2,2.0,460000,4693.52,281611.2
16325,18.0,1,1.0,95000,4448.3,80069.40000000001
16326,27.0,2,1.0,129000,4448.3,120104.1
16327,41.0,1,1.0,289000,4448.3,182380.3
16328,205.0,3,3.0,1800000,5000.0,1025000.0
16329,153.0,3,2.0,860000,4693.52,718108.56
16330,55.0,1,2.0,330000,5196.25,285793.75
16331,136.0,2,2.0,755000,4448.3,604968.8
16332,166.0,2,2.0,869000,4448.3,738417.8
16333,111.0,3,2.0,539000,5390.99,598399.89
16334,179.0,3,2.0,745000,5390.99,964987.21
16335,206.0,3,1.0,920000,5000.0,1030000.0
16336,68.0,2,1.0,334000,5196.25,353345.0
16337,90.0,3,1.0,415000,5196.25,467662.5
16338,92.0,2,1.0,414000,4693.52,431803.84
16339,37.0,2,1.0,215000,6029.36,223086.32
16340,99.0,2,2.0,475000,5390.99,533708.01
16341,48.0,1,1.0,179000,4448.3,213518.4
16342,97.0,4,2.0,625000,4693.52,455271.44000000006
16343,69.0,2,2.0,480000,4448.3,306932.7
16344,222.0,3,3.0,1840000,5000.0,1110000.0
16345,208.0,3,3.0,1900000,5000.0,1040000.0
16346,222.0,3,3.0,1900000,5000.0,1110000.0
16347,89.0,2,2.0,425000,5000.0,445000.0
16348,59.0,1,1.0,350000,4448.3,262449.7
16349,81.0,3,1.0,129000,1980.04,160383.24
16350,271.0,5,4.0,1970000,8392.43,2274348.5300000003
16351,218.0,4,5.0,1650000,8392.43,1829549.74
16352,150.0,3,2.0,895000,5887.64,883146.0
16353,195.0,5,3.0,870000,5681.21,1107835.95
16354,233.0,4,4.0,1685000,6882.35,1603587.55
16355,237.0,4,3.0,999000,5887.64,1395370.6800000002
16356,241.0,5,4.0,2100000,8392.43,2022575.63
16357,220.0,3,3.0,1970000,8392.43,1846334.6
16358,96.0,2,2.0,386000,4367.9,419318.4
16359,95.0,2,2.0,386000,4367.9,414950.5
16360,280.0,4,3.0,1975000,8392.43,2349880.4
16361,272.0,5,5.0,1910000,8392.43,2282740.96
16362,185.0,2,3.0,1160000,6882.35,1273234.75
16363,55.0,2,1.0,275000,4367.9,240234.5
16364,99.0,2,2.0,625000,5681.21,562439.79
16365,43.0,0,1.0,329000,5681.21,244292.03
16366,130.0,4,3.0,880000,5887.64,765393.2000000001
16367,82.0,3,1.0,499000,5887.64,482786.48
16368,456.0,6,5.0,2100000,8392.43,3826948.08
16369,61.0,2,1.0,540000,5887.64,359146.04000000004
16370,71.0,1,1.0,315044,4367.9,310120.9
16371,174.0,4,2.0,611585,4367.9,760014.6
16372,45.0,2,1.0,277000,5681.21,255654.45
16373,100.0,2,2.0,506055,4367.9,436790.0
16374,93.0,2,2.0,470097,4367.9,406214.7
16375,134.0,3,2.0,664797,4367.9,585298.6
16376,134.0,3,2.0,647897,4367.9,585298.6
16377,96.0,2,2.0,459225,4367.9,419318.4
16378,224.0,3,3.0,1035662,4367.9,978409.6
16379,134.0,3,2.0,682361,4367.9,585298.6
16380,93.0,2,2.0,457677,4367.9,406214.7
16381,71.0,1,1.0,319644,4367.9,310120.9
16382,134.0,3,2.0,630315,4367.9,585298.6
16383,183.0,2,3.0,1375000,6882.35,1259470.05
16384,47.0,1,1.0,274000,4367.9,205291.3
16385,43.0,2,2.0,325000,5887.64,253168.52
16386,43.0,2,2.0,325000,5887.64,253168.52
16387,99.0,2,2.0,625000,5681.21,562439.79
16388,66.0,2,2.0,365000,5887.64,388584.2400000001
16389,162.0,5,3.0,930000,5887.64,953797.68
16390,120.0,4,2.0,475000,4367.9,524148.0
16391,90.0,3,1.0,435000,4367.9,393111.0
16392,80.0,3,2.0,433000,4452.82,356225.6
16393,155.0,4,2.0,740000,4367.9,677024.5
16394,125.0,2,2.0,780000,5887.64,735955.0
16395,75.0,1,1.0,460000,5887.64,441573.0
16396,231.0,2,2.0,1770000,5887.64,1360044.84
16397,90.0,1,1.0,618000,5887.64,529887.6
16398,89.0,1,1.0,650000,5887.64,523999.96
16399,181.0,3,3.0,1420000,5887.64,1065662.84
16400,212.0,2,2.0,1625000,5887.64,1248179.6800000002
16401,82.0,1,1.0,432000,5887.64,482786.48
16402,82.0,1,1.0,565000,5887.64,482786.48
16403,181.0,3,3.0,1290000,5887.64,1065662.84
16404,63.0,1,1.0,620000,5887.64,370921.32
16405,175.0,3,3.0,1230000,5887.64,1030337.0
16406,85.0,1,1.0,580000,5887.64,500449.4
16407,154.0,2,2.0,1250000,6882.35,1059881.9
16408,107.0,3,2.0,498000,4367.9,467365.3
16409,92.0,3,2.0,834000,5681.21,522671.32
16410,39.0,0,1.0,194000,4452.82,173659.97999999998
16411,153.0,4,2.0,830000,6882.35,1052999.55
16412,114.0,4,1.0,750000,8392.43,956737.02
16413,77.0,3,1.0,365000,5887.64,453348.28
16414,204.0,5,4.0,1150000,4452.82,908375.28
16415,227.0,4,4.0,750000,5681.21,1289634.67
16416,206.0,5,3.0,860000,5681.21,1170329.26
16417,187.0,3,3.0,1450000,8392.43,1569384.41
16418,235.0,5,3.0,785000,4367.9,1026456.5
16419,260.0,4,5.0,1550000,6882.35,1789411.0
16420,170.0,4,3.0,1095000,5887.64,1000898.8
16421,242.0,3,3.0,1295000,5681.21,1374852.82
16422,168.0,4,3.0,690000,5887.64,989123.52
16423,116.0,4,2.0,850000,6882.35,798352.6000000001
16424,192.0,4,3.0,980000,6882.35,1321411.2000000002
16425,127.0,2,2.0,990000,8392.43,1065838.61
16426,92.0,2,1.0,378000,8392.43,772103.56
16427,170.0,3,4.0,1610000,8392.43,1426713.1
16428,290.0,5,3.0,1220000,5887.64,1707415.6
16429,148.0,3,2.0,785000,5887.64,871370.7200000001
16430,98.0,2,2.0,795000,5887.64,576988.7200000001
16431,70.0,2,1.0,420000,6882.35,481764.5
16432,135.0,2,2.0,985000,6882.35,929117.25
16433,244.0,3,3.0,1600000,8392.43,2047752.92
16434,326.0,5,4.0,2100000,6882.35,2243646.1
16435,160.0,3,3.0,1850000,8392.43,1342788.8
16436,244.0,5,3.0,1700000,8392.43,2047752.92
16437,45.0,1,1.0,399000,8392.43,377659.35
16438,144.0,2,1.0,450000,5887.64,847820.16
16439,77.0,3,1.0,430000,4452.82,342867.14
16440,134.0,3,2.0,590000,4452.82,596677.88
16441,153.0,2,3.0,1290000,6882.35,1052999.55
16442,135.0,5,2.0,549000,5887.64,794831.4
16443,98.0,2,2.0,850000,8392.43,822458.14
16444,75.0,2,1.0,589000,5681.21,426090.75
16445,115.0,2,2.0,685000,5887.64,677078.6000000001
16446,83.0,2,2.0,625000,5681.21,471540.43
16447,103.0,3,2.0,580000,5681.21,585164.63
16448,125.0,3,2.0,680000,5681.21,710151.25
16449,65.0,1,1.0,840000,8392.43,545507.9500000001
16450,110.0,4,1.0,695000,6882.35,757058.5
16451,180.0,5,3.0,590000,4367.9,786221.9999999999
16452,150.0,4,2.0,645000,4367.9,655185.0
16453,117.0,4,2.0,825000,6882.35,805234.9500000001
16454,55.0,1,1.0,278106,4367.9,240234.5
16455,169.0,4,3.0,470000,4367.9,738175.1
16456,100.0,3,2.0,440000,5681.21,568121.0
16457,222.0,5,3.0,775000,4367.9,969673.8
16458,52.0,2,1.0,290000,6882.35,357882.2
16459,42.0,3,1.0,280000,5681.21,238610.82
16460,45.0,2,2.0,325000,5887.64,264943.8
16461,211.0,2,3.0,1850000,8392.43,1770802.73
16462,236.0,6,3.0,1100000,5887.64,1389483.04
16463,102.0,3,2.0,630000,5681.21,579483.42
16464,180.0,4,2.0,910000,5887.64,1059775.2
16465,88.0,3,1.0,370000,4367.9,384375.2
16466,90.0,2,1.0,530000,5681.21,511308.9
16467,105.0,4,1.0,439000,4452.82,467546.1
16468,103.0,2,2.0,479315,4367.9,449893.7
16469,137.0,3,2.0,664797,4367.9,598402.2999999999
16470,227.0,3,2.0,1035665,4367.9,991513.3
16471,41.0,1,1.0,266000,6882.35,282176.35000000003
16472,90.0,2,1.0,380000,4367.9,393111.0
16473,145.0,5,2.0,615000,4367.9,633345.5
16474,55.0,2,1.0,240000,4367.9,240234.5
16475,90.0,4,2.0,475000,4367.9,393111.0
16476,75.0,2,2.0,345000,4367.9,327592.5
16477,179.0,3,2.0,300000,4367.9,781854.1
16478,80.0,3,1.0,335000,5681.21,454496.8
16479,45.0,1,1.0,266000,6882.35,309705.75
16480,126.0,3,2.0,475000,4367.9,550355.3999999999
16481,66.0,1,1.0,590000,5887.64,388584.2400000001
16482,328.0,4,4.0,1720000,5887.64,1931145.92
16483,75.0,2,1.0,460000,5681.21,426090.75
16484,23.0,1,1.0,175000,4452.82,102414.86
16485,77.0,2,1.0,435000,4367.9,336328.3
16486,149.0,3,2.0,649000,5887.64,877258.3600000001
16487,100.0,2,2.0,419900,4367.9,436790.0
16488,114.0,4,2.0,525000,4452.82,507621.48
16489,86.0,2,1.0,849000,5681.21,488584.06
16490,110.0,4,3.0,490000,4367.9,480469.0
16491,115.0,3,2.0,369999,4367.9,502308.5
16492,112.0,3,2.0,430000,4367.9,489204.79999999993
16493,106.0,2,1.0,299999,4367.9,462997.4
16494,86.0,3,1.0,279999,4367.9,375639.4
16495,48.0,3,1.0,259800,5681.21,272698.08
16496,130.0,5,2.0,730000,5681.21,738557.3
16497,231.0,3,3.0,1575000,8392.43,1938651.33
16498,147.0,4,2.0,540000,5887.64,865483.0800000001
16499,60.0,1,1.0,620000,8392.43,503545.8000000001
16500,90.0,2,2.0,790000,5887.64,529887.6
16501,39.0,1,1.0,266000,6882.35,268411.65
16502,50.0,2,1.0,339000,5887.64,294382.0
16503,148.0,4,2.0,515000,4367.9,646449.2
16504,169.0,3,3.0,890000,6882.35,1163117.15
16505,60.0,1,1.0,329000,6882.35,412941.0
16506,170.0,4,2.0,875000,5887.64,1000898.8
16507,125.0,3,2.0,780000,5887.64,735955.0
16508,84.0,2,2.0,730000,8392.43,704964.12
16509,90.0,2,1.0,395000,5681.21,511308.9
16510,125.0,2,2.0,780000,5887.64,735955.0
16511,84.0,2,1.0,465000,4367.9,366903.6
16512,90.0,3,2.0,590000,5887.64,529887.6
16513,170.0,3,3.0,1165000,8392.43,1426713.1
16514,340.0,6,4.0,1800000,4367.9,1485085.9999999998
16515,40.0,0,1.0,200000,4367.9,174716.0
16516,80.0,2,2.0,485000,6882.35,550588.0
16517,80.0,2,2.0,420000,6882.35,550588.0
16518,67.0,2,1.0,515000,5681.21,380641.07
16519,90.0,3,1.0,745000,5887.64,529887.6
16520,50.0,1,1.0,300000,5887.64,294382.0
16521,82.0,1,1.0,520000,6882.35,564352.7000000001
16522,216.0,5,5.0,1570000,6882.35,1486587.6
16523,54.0,2,1.0,312000,4367.9,235866.6
16524,75.0,2,2.0,750000,8392.43,629432.25
16525,142.0,2,2.0,1500000,8392.43,1191725.06
16526,210.0,4,5.0,2000000,6882.35,1445293.5
16527,63.0,1,1.0,510000,8392.43,528723.09
16528,285.0,4,3.0,1950000,8392.43,2391842.5500000003
16529,198.0,5,3.0,785000,4452.82,881658.36
16530,124.0,3,2.0,650000,5887.64,730067.36
16531,128.0,2,2.0,775000,5887.64,753617.92
16532,120.0,3,2.0,740000,5887.64,706516.8
16533,135.0,2,2.0,990000,5887.64,794831.4
16534,159.0,4,3.0,650000,5887.64,936134.76
16535,180.0,5,3.0,595000,4367.9,786221.9999999999
16536,71.0,1,1.0,319644,4367.9,310120.9
16537,185.0,2,3.0,1160000,6882.35,1273234.75
16538,201.0,4,3.0,900000,5681.21,1141923.21
16539,122.0,3,2.0,485000,4367.9,532883.7999999999
16540,75.0,2,1.0,515000,5681.21,426090.75
16541,91.0,2,1.0,497000,4367.9,397478.9
16542,138.0,3,2.0,775760,5887.64,812494.3200000001
16543,74.0,2,1.0,650000,8392.43,621039.8200000001
16544,84.0,3,1.0,334000,4367.9,366903.6
16545,160.0,2,2.0,1840000,8392.43,1342788.8
16546,140.0,4,5.0,600000,6882.35,963529.0
16547,156.0,3,2.0,830000,5887.64,918471.84
16548,219.0,5,2.0,1970000,8392.43,1837942.17
16549,200.0,5,3.0,650000,4367.9,873579.9999999999
16550,146.0,2,3.0,1790000,8392.43,1225294.78
16551,139.0,3,2.0,498000,4367.9,607138.1
16552,70.0,1,1.0,490000,5887.64,412134.8000000001
16553,150.0,4,3.0,887000,6882.35,1032352.5
16554,32.0,1,1.0,198000,4452.82,142490.24
16555,124.0,2,2.0,795000,5887.64,730067.36
16556,198.0,5,3.0,865000,4452.82,881658.36
16557,138.0,3,2.0,1350000,8392.43,1158155.34
16558,126.0,4,2.0,846000,5681.21,715832.46
16559,326.0,5,4.0,1800000,4367.9,1423935.4
16560,44.0,2,1.0,300000,5887.64,259056.16
16561,77.0,2,2.0,330000,4452.82,342867.14
16562,148.0,4,2.0,730000,5887.64,871370.7200000001
16563,158.0,4,2.0,549000,4452.82,703545.5599999999
16564,158.0,2,2.0,920000,6882.35,1087411.3
16565,236.0,4,2.0,690000,4367.9,1030824.4
16566,100.0,2,2.0,290000,4367.9,436790.0
16567,33.0,1,1.0,230000,4367.9,144140.69999999998
16568,130.0,4,2.0,609000,4367.9,567827.0
16569,139.0,3,2.0,920000,6882.35,956646.65
16570,44.0,2,2.0,325000,5887.64,259056.16
16571,153.0,2,2.0,1250000,6882.35,1052999.55
16572,130.0,4,2.0,475000,4367.9,567827.0
16573,176.0,3,3.0,1460000,8392.43,1477067.6800000002
16574,200.0,5,3.0,1290000,5681.21,1136242.0
16575,57.0,1,1.0,330000,4367.9,248970.3
16576,51.0,2,1.0,285000,5887.64,300269.64
16577,51.0,1,1.0,410000,6882.35,350999.85000000003
16578,80.0,1,2.0,580000,5887.64,471011.2
