,sq_mt_built,n_rooms,n_bathrooms,floor,is_floor_under,buy_price,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,Pisos,Casa o chalet,Áticos,Dúplex,distrito_id_num,neighborhood_id_num,neighborhood_price_m2,estimado_metros_por_preciom2
9866,177.0,3,3.0,3.0,0,862000,0,0,1975.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0.0,1,0,0,0,1,0,0,0,6.0,36.0,4548.3,805049.1
9867,230.0,4,3.0,3.0,0,1250000,0,0,1970.0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0.0,0,0,0,0,1,0,0,0,6.0,37.0,5000.0,1150000.0
9868,187.0,4,4.0,1.0,0,669000,1,0,1954.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,37.0,5000.0,935000.0
9869,184.0,5,4.0,4.0,0,865000,0,0,1973.0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,34.0,5000.0,920000.0
9870,179.0,4,2.0,6.0,0,750000,1,0,1954.0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,6.0,37.0,5000.0,895000.0
9871,93.0,2,2.0,4.0,0,570000,0,0,1972.0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0.0,0,0,0,1,1,0,0,0,6.0,36.0,4548.3,422991.9
9872,138.0,4,2.0,4.0,0,610000,1,0,1970.0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,40000.0,0,0,0,1,1,0,0,0,6.0,37.0,5000.0,690000.0
9873,158.0,4,2.0,7.0,0,625000,1,0,1970.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,36.0,4548.3,718631.4
9874,154.0,3,2.0,1.0,0,699000,0,0,1970.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,6.0,33.0,4869.57,749913.7799999999
9875,184.0,5,2.0,0.5,1,860000,1,0,1970.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,6.0,36.0,4548.3,836887.2000000001
9876,297.0,5,5.0,3.0,0,1350000,1,0,1969.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0.0,0,0,1,1,1,0,0,0,6.0,36.0,4548.3,1350845.1
9877,30.0,1,2.0,2.0,0,190000,0,0,1970.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,32.0,6564.27,196928.1
9878,81.0,3,1.0,0.5,1,330000,1,0,1950.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,6.0,37.0,5000.0,405000.0
9879,220.0,6,3.0,1.0,0,950000,1,0,1970.0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,6.0,32.0,6564.27,1444139.4
9880,111.0,1,1.0,0.5,1,315000,1,0,1957.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,6.0,37.0,5000.0,555000.0
9881,160.0,4,2.0,2.0,0,740000,1,0,1960.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,6.0,34.0,5000.0,800000.0
9882,163.0,3,3.0,4.0,0,1150000,0,0,1988.0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0.0,0,1,0,1,0,0,1,0,6.0,35.0,5640.18,919349.34
9883,219.0,4,2.0,5.0,0,1150000,0,0,1970.0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0.0,0,1,0,0,1,0,0,0,6.0,35.0,5640.18,1235199.4200000002
9884,150.0,5,3.0,4.0,0,790000,1,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0.0,0,0,0,1,1,0,0,0,6.0,35.0,5640.18,846027.0
9885,102.0,3,2.0,1.0,0,690000,0,0,1970.0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.0,0,0,0,1,1,0,0,0,6.0,35.0,5640.18,575298.36
9886,75.0,2,1.0,1.0,0,495000,0,0,1940.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,1,0,0,0,6.0,32.0,6564.27,492320.25000000006
9887,142.0,3,2.0,3.0,0,690000,0,0,1952.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,6.0,33.0,4869.57,691478.94
9888,142.0,3,2.0,3.0,0,690000,0,0,1952.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.0,1,0,0,1,1,0,0,0,6.0,33.0,4869.57,691478.94
9889,226.0,4,3.0,5.0,0,1150000,1,0,1957.0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,35.0,5640.18,1274680.6800000002
9890,110.0,3,2.0,3.0,0,599000,0,0,1970.0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0.0,0,0,1,0,1,0,0,0,6.0,37.0,5000.0,550000.0
9891,130.0,2,2.0,6.0,0,590000,0,0,1962.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,1,1,0,0,0,6.0,37.0,5000.0,650000.0
9892,265.0,5,2.0,7.0,0,1150000,1,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,6.0,36.0,4548.3,1205299.5
9893,196.0,4,3.0,2.0,0,895000,0,0,1950.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0.0,1,0,1,0,1,0,0,0,6.0,37.0,5000.0,980000.0
9894,142.0,4,2.0,7.0,0,595000,1,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0,6.0,34.0,5000.0,710000.0
9895,142.0,6,2.0,0.5,1,625000,0,0,1969.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,36.0,4548.3,645858.6
9896,175.0,3,2.0,5.0,0,1185000,0,0,1931.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0.0,1,1,1,1,0,0,1,0,6.0,32.0,6564.27,1148747.25
9897,132.0,4,2.0,8.0,0,1000000,0,0,1965.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,6.0,33.0,4869.57,642783.24
9898,140.0,6,2.0,0.5,1,625000,0,0,1969.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,0,0,6.0,36.0,4548.3,636762.0
9899,98.0,2,1.0,1.0,0,475000,0,0,1930.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,6.0,34.0,5000.0,490000.0
9900,160.0,3,2.0,4.0,0,1200000,0,0,1950.0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0.0,0,1,0,0,1,0,0,0,6.0,37.0,5000.0,800000.0
9901,169.0,4,3.0,4.0,0,875000,0,0,1952.0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0,0,1,0,0,1,0,0,0,6.0,33.0,4869.57,822957.33
9902,96.0,5,3.0,4.0,0,550000,0,0,1931.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,1,0,0,1,1,0,0,0,6.0,33.0,4869.57,467478.72
9903,199.0,3,3.0,1.0,0,850000,1,0,1978.0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0.0,1,1,0,0,1,0,0,0,6.0,37.0,5000.0,995000.0
9904,196.0,4,3.0,2.0,0,895000,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0.0,0,0,0,0,1,0,0,0,6.0,37.0,5000.0,980000.0
9905,103.0,2,2.0,1.0,0,980000,0,1,1970.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,35.0,5640.18,580938.54
9906,103.0,2,2.0,2.0,0,960000,0,1,1970.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,35.0,5640.18,580938.54
9907,30.0,0,1.0,3.0,0,250000,0,0,1889.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,6.0,35.0,5640.18,169205.40000000002
9908,79.0,2,2.0,2.0,0,473000,0,0,1923.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,6.0,35.0,5640.18,445574.22
9909,104.0,2,2.0,2.0,0,599000,0,0,1970.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,1,0,0,0,6.0,32.0,6564.27,682684.0800000001
9910,86.0,3,2.0,0.5,1,350000,0,0,1960.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0.0,0,0,1,0,1,0,0,0,6.0,33.0,4869.57,418783.02
9911,60.0,1,1.0,6.0,0,260000,0,0,1940.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,35.0,5640.18,338410.80000000005
9912,32.0,1,1.0,2.0,0,149000,0,0,1930.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,37.0,5000.0,160000.0
9913,48.0,1,1.0,2.0,0,330000,0,0,1884.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,6.0,35.0,5640.18,270728.64
9914,95.0,4,1.0,0.0,1,239000,0,0,1881.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,6.0,35.0,5640.18,535817.1
9915,240.0,7,7.0,2.0,0,1400000,0,0,1956.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0,1,1,0,1,0,0,0,6.0,33.0,4869.57,1168696.7999999998
9916,130.0,3,2.0,2.0,0,665000,0,0,1950.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,33.0,4869.57,633044.1
9917,254.0,5,3.0,0.5,1,748711,1,0,1970.0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0,6.0,37.0,5000.0,1270000.0
9918,205.0,4,3.0,4.0,0,1200000,0,0,1967.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0.0,0,0,1,0,1,0,0,0,6.0,37.0,5000.0,1025000.0
9919,132.0,2,2.0,6.0,0,720000,0,0,1975.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,6.0,35.0,5640.18,744503.76
9920,93.0,1,1.0,3.0,0,625000,0,0,1974.0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,1,0,0,0,1,0,0,0,6.0,32.0,6564.27,610477.11
9921,120.0,2,2.0,0.5,1,845000,0,0,1950.0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0.0,1,1,1,0,1,0,0,0,6.0,35.0,5640.18,676821.6000000001
9922,40.0,2,1.0,4.0,0,248000,0,0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,34.0,5000.0,200000.0
9923,67.0,2,2.0,1.0,0,550000,0,0,1935.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,35.0,5640.18,377892.06
9924,142.0,3,3.0,3.0,0,690000,0,0,1952.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.0,0,0,1,1,1,0,0,0,6.0,33.0,4869.57,691478.94
9925,178.0,7,2.0,4.0,0,800000,1,0,1950.0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0.0,0,1,0,0,1,0,0,0,6.0,34.0,5000.0,890000.0
9926,90.0,2,2.0,6.0,0,575000,0,0,1950.0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,34.0,5000.0,450000.0
9927,91.0,3,2.0,4.0,0,595000,0,0,1940.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,6.0,33.0,4869.57,443130.87
9928,129.0,3,2.0,6.0,0,628000,0,0,1924.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,19900.0,0,0,1,0,1,0,0,0,6.0,36.0,4548.3,586730.7000000001
9929,222.0,6,3.0,2.0,0,899000,0,0,1959.0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0.0,0,1,1,0,1,0,0,0,6.0,36.0,4548.3,1009722.6
9930,174.0,4,3.0,4.0,0,780000,0,0,1971.0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0,0,1,1,0,0,0,6.0,34.0,5000.0,870000.0
9931,62.0,1,1.0,5.0,0,279900,0,0,1945.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,1,0,1,0,0,0,6.0,32.0,6564.27,406984.7400000001
9932,180.0,5,3.0,2.0,0,1290000,1,0,1978.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,32.0,6564.27,1181568.6
9933,50.0,2,1.0,1.0,0,390000,0,0,1970.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,37.0,5000.0,250000.0
9934,40.0,2,1.0,1.0,0,225000,0,0,1940.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,1,0,0,0,6.0,37.0,5000.0,200000.0
9935,100.0,2,2.0,4.0,0,579000,0,0,1968.0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,45000.0,0,0,1,0,1,0,0,0,6.0,37.0,5000.0,500000.0
9936,106.0,2,2.0,1.0,0,623000,0,0,1984.0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0.0,0,1,0,0,1,0,0,0,6.0,33.0,4869.57,516174.42
9937,84.0,2,2.0,7.0,0,535000,0,0,1970.0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.0,0,1,1,0,1,0,0,0,6.0,36.0,4548.3,382057.2
9938,67.0,2,2.0,1.0,0,550000,0,0,1935.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,6.0,35.0,5640.18,377892.06
9939,65.0,0,1.0,0.5,1,240000,0,0,1945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,35.0,5640.18,366611.7
9940,49.0,2,1.0,5.0,0,275000,0,0,1940.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,37.0,5000.0,245000.0
9941,131.0,2,2.0,5.0,0,750000,0,0,1970.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,1,0,0,0,6.0,32.0,6564.27,859919.3700000001
9942,176.0,3,2.0,2.0,0,1100000,0,0,1970.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,1,1,1,1,1,0,0,0,6.0,32.0,6564.27,1155311.52
9943,68.0,2,2.0,1.0,0,550000,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,1,1,1,1,1,0,0,0,6.0,35.0,5640.18,383532.24
9944,162.0,3,3.0,2.0,0,1200000,0,0,1970.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,6.0,32.0,6564.27,1063411.74
9945,124.0,2,2.0,0.5,1,845000,0,0,1970.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,1,1,1,1,0,0,0,6.0,35.0,5640.18,699382.3200000001
9946,100.0,3,1.0,1.0,0,510000,0,0,1974.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,37.0,5000.0,500000.0
9947,237.0,3,3.0,3.0,0,1170000,0,0,1969.0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,36.0,4548.3,1077947.1
9948,200.0,5,4.0,2.0,0,1260000,0,0,1987.0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0,0,1,0,0,1,0,0,0,6.0,37.0,5000.0,1000000.0
9949,260.0,6,3.0,4.0,0,1200000,1,0,1970.0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,33.0,4869.57,1266088.2
9950,207.0,4,3.0,2.0,0,1375000,1,0,1964.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,6.0,32.0,6564.27,1358803.89
9951,260.0,4,3.0,1.0,0,999000,0,0,1971.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,6.0,33.0,4869.57,1266088.2
9952,175.0,3,2.0,1.0,0,1022000,1,0,1970.0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,34.0,5000.0,875000.0
9953,61.0,2,2.0,6.0,0,359000,0,0,1940.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0.0,0,1,1,0,1,0,0,0,6.0,34.0,5000.0,305000.0
9954,240.0,5,3.0,1.0,0,979000,1,0,1970.0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,25000.0,0,1,1,1,0,0,1,0,6.0,36.0,4548.3,1091592.0
9955,115.0,2,2.0,4.0,0,795000,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0.0,0,1,0,1,1,0,0,0,6.0,35.0,5640.18,648620.7000000001
9956,46.0,2,2.0,3.0,0,299900,0,0,1928.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,35.0,5640.18,259448.28000000003
9957,110.0,3,2.0,1.0,0,625000,0,0,1950.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.0,0,0,1,1,1,0,0,0,6.0,33.0,4869.57,535652.7
9958,80.0,3,1.0,6.0,0,559000,0,0,1970.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0,6.0,33.0,4869.57,389565.6
9959,250.0,6,3.0,2.0,0,1300000,1,0,1965.0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0,0,1,1,1,0,0,0,6.0,35.0,5640.18,1410045.0
9960,89.0,2,1.0,3.0,0,359000,1,0,1970.0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0,1,1,0,0,0,6.0,33.0,4869.57,433391.73
9961,73.0,1,1.0,2.0,0,420000,0,0,1970.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,6.0,32.0,6564.27,479191.71
9962,87.0,5,2.0,3.0,0,450000,1,0,1970.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,6.0,32.0,6564.27,571091.49
9963,202.0,7,2.0,4.0,0,899000,1,0,1950.0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0.0,1,0,0,0,1,0,0,0,6.0,37.0,5000.0,1010000.0
9964,192.0,6,2.0,1.0,0,825000,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,6.0,33.0,4869.57,934957.44
9965,135.0,2,3.0,2.0,0,645000,0,0,1970.0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,35.0,5640.18,761424.3
9966,43.0,1,1.0,0.5,1,205000,1,0,1950.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,34.0,5000.0,215000.0
9967,183.0,6,3.0,2.0,0,819900,1,0,1960.0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0.0,0,0,1,0,1,0,0,0,6.0,33.0,4869.57,891131.3099999999
9968,190.0,1,2.0,1.0,0,890000,0,0,1953.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,6.0,35.0,5640.18,1071634.2
9969,93.0,2,2.0,2.0,0,560000,0,0,1940.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,6.0,33.0,4869.57,452870.01
9970,47.0,1,1.0,0.0,1,195000,0,0,1970.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,32.0,6564.27,308520.69
9971,115.0,2,2.0,5.0,0,599000,0,0,1998.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,1,1,0,0,0,6.0,35.0,5640.18,648620.7000000001
9972,138.0,4,2.0,4.0,0,599900,1,0,1951.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,0,0,0,6.0,37.0,5000.0,690000.0
9973,88.0,2,2.0,4.0,0,550000,0,0,1945.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,32.0,6564.27,577655.76
9974,154.0,3,2.0,1.0,0,685000,1,0,1950.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,6.0,32.0,6564.27,1010897.58
9975,197.0,3,3.0,9.0,0,1190000,1,0,1964.0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0.0,1,0,0,0,0,0,1,0,6.0,32.0,6564.27,1293161.1900000002
9976,49.0,1,1.0,2.0,0,248000,1,0,1976.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,37.0,5000.0,245000.0
9977,398.0,4,5.0,0.5,1,1350000,1,0,1970.0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,6.0,36.0,4548.3,1810223.4
9978,185.0,4,2.0,7.0,0,930000,1,0,1950.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,33.0,4869.57,900870.45
9979,132.0,5,2.0,2.0,0,690000,0,0,1961.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,37.0,5000.0,660000.0
9980,171.0,4,3.0,4.0,0,799000,1,0,1960.0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,0,0,0,1,1,0,0,0,6.0,36.0,4548.3,777759.3
9981,269.0,6,3.0,7.0,0,1150000,1,0,1970.0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,6.0,36.0,4548.3,1223492.7
9982,185.0,4,2.0,2.0,0,790000,1,0,1970.0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0.0,0,0,0,1,1,0,0,0,6.0,33.0,4869.57,900870.45
9983,185.0,3,3.0,1.0,0,880000,1,0,1970.0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0.0,0,0,1,0,1,0,0,0,6.0,37.0,5000.0,925000.0
9984,44.0,2,1.0,5.0,0,190000,1,0,1940.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,6.0,35.0,5640.18,248167.92
9985,58.0,3,1.0,0.5,1,284000,1,0,1930.0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,6.0,33.0,4869.57,282435.06
9986,110.0,2,2.0,1.0,0,750000,0,0,1931.0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,33.0,4869.57,535652.7
9987,168.0,4,3.0,3.0,0,685000,0,0,1970.0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0.0,0,0,1,0,1,0,0,0,6.0,34.0,5000.0,840000.0
9988,197.0,4,2.0,2.0,0,980000,1,0,1944.0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0.0,0,0,1,0,1,0,0,0,6.0,35.0,5640.18,1111115.46
9989,210.0,3,3.0,3.0,0,850000,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0.0,0,0,0,1,1,0,0,0,6.0,37.0,5000.0,1050000.0
9990,131.0,5,2.0,5.0,0,590000,0,0,1942.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,6.0,37.0,5000.0,655000.0
9991,231.0,5,3.0,1.0,0,890000,1,0,1950.0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0,0,1,0,1,0,0,0,6.0,34.0,5000.0,1155000.0
9992,180.0,5,2.0,4.0,0,699000,0,0,1970.0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,34.0,5000.0,900000.0
9993,218.0,4,3.0,4.0,0,1220000,1,0,1970.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,6.0,37.0,5000.0,1090000.0
9994,118.0,4,2.0,4.0,0,555000,1,0,1975.0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0.0,0,1,1,0,1,0,0,0,6.0,36.0,4548.3,536699.4
9995,200.0,5,4.0,3.0,0,1260000,0,0,1970.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,6.0,37.0,5000.0,1000000.0
9996,265.0,5,3.0,8.0,0,1100000,0,0,1970.0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0.0,1,0,0,1,1,0,0,0,6.0,34.0,5000.0,1325000.0
9997,89.0,3,2.0,2.0,0,420000,0,0,1950.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,34.0,5000.0,445000.0
9998,130.0,2,2.0,6.0,0,590000,0,0,1962.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0,1,1,0,0,0,6.0,37.0,5000.0,650000.0
9999,160.0,5,2.0,5.0,0,790000,1,0,1970.0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,36.0,4548.3,727728.0
10000,85.0,3,1.0,3.0,0,407000,0,0,1970.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,6.0,37.0,5000.0,425000.0
10001,180.0,4,3.0,5.0,0,785000,0,0,1960.0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0.0,1,0,0,0,1,0,0,0,6.0,33.0,4869.57,876522.6
10002,89.0,3,1.0,4.0,0,359900,1,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,6.0,33.0,4869.57,433391.73
10003,90.0,3,2.0,1.0,0,475000,0,0,1940.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,6.0,36.0,4548.3,409347.0
10004,265.0,5,3.0,3.0,0,960000,0,0,1973.0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0.0,0,0,0,0,1,0,0,0,6.0,36.0,4548.3,1205299.5
10005,202.0,5,3.0,4.0,0,875000,1,0,1970.0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0.0,0,1,1,0,1,0,0,0,6.0,36.0,4548.3,918756.6
