,sq_mt_built,n_rooms,n_bathrooms,floor,is_floor_under,buy_price,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,Pisos,Casa o chalet,Áticos,Dúplex,distrito_id_num,neighborhood_id_num,neighborhood_price_m2,estimado_metros_por_preciom2
13749,345.0,5,4.0,2.0,0,1375000,0,0,1980.0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0.0,1,1,1,1,1,0,0,0,7.0,43.0,3803.6673911024423,1312265.2499303427
13750,60.0,2,2.0,0.5,1,130000,0,0,1970.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,7.0,40.0,2900.58,174034.8
13751,90.0,2,2.0,3.0,0,385000,0,0,1970.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0.0,0,1,1,0,1,0,0,0,7.0,38.0,3341.09,300698.10000000003
13752,140.0,4,3.0,1.0,0,525000,0,0,1970.0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,0,7.0,41.0,4015.76,562206.4
13753,50.0,1,1.0,3.0,0,165000,0,0,2009.0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0.0,0,0,0,0,1,0,0,0,7.0,39.0,2578.87,128943.5
13754,104.0,2,2.0,3.0,0,838000,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,0,0,1,0,7.0,44.0,4677.53,486463.12
13755,250.0,5,6.0,2.0,0,1490000,0,0,1970.0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0.0,0,0,1,0,1,0,0,0,7.0,43.0,3803.6673911024423,950916.8477756105
13756,65.0,3,1.0,1.0,0,145000,0,0,1970.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,7.0,42.0,2686.93,174650.44999999998
13757,56.0,3,1.0,2.0,0,144000,0,0,1960.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,1,1,0,0,0,7.0,39.0,2578.87,144416.72
13758,84.0,4,1.0,1.0,0,235000,1,0,1956.0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0.0,0,1,1,0,1,0,0,0,7.0,38.0,3341.09,280651.56
13759,203.0,4,3.0,3.0,0,825000,0,0,1970.0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0,0,0,1,1,0,0,0,7.0,45.0,4235.69,859845.07
13760,55.0,3,1.0,1.0,0,159000,1,0,1960.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,7.0,42.0,2686.93,147781.15
13761,49.0,2,1.0,4.0,0,155000,0,0,1969.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,40.0,2900.58,142128.41999999998
13762,70.0,3,1.0,5.0,0,189000,0,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,188085.09999999998
13763,56.0,1,1.0,3.0,0,195000,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,39.0,2578.87,144416.72
13764,175.0,4,2.0,2.0,0,845000,0,0,1988.0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0.0,0,0,1,0,1,0,0,0,7.0,45.0,4235.69,741245.7499999999
13765,313.0,2,2.0,0.5,1,350000,1,0,1970.0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,841009.09
13766,220.0,4,4.0,1.0,0,1200000,0,0,1970.0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0.0,0,0,0,0,0,1,0,0,7.0,38.0,3341.09,735039.8
13767,85.0,4,1.0,2.0,0,269500,0,0,1970.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,1,1,0,1,0,0,0,7.0,40.0,2900.58,246549.3
13768,42.0,1,1.0,1.0,0,139000,0,0,1972.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,7.0,39.0,2578.87,108312.54
13769,294.0,3,2.0,4.0,0,700000,1,0,1970.0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,0,1,0,0,0,7.0,46.0,4098.7,1205017.8
13770,62.0,3,1.0,2.0,0,171000,1,0,1954.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,40.0,2900.58,179835.96
13771,232.0,5,3.0,1.0,0,1150000,0,0,1980.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,41.0,4015.76,931656.3200000001
13772,120.0,3,2.0,2.0,0,599000,0,0,2007.0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0.0,1,1,1,1,1,0,0,0,7.0,44.0,4677.53,561303.6
13773,500.0,6,4.0,8.0,0,2400000,0,0,1990.0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,0,0,0,1,7.0,46.0,4098.7,2049350.0
13774,250.0,3,2.0,8.0,0,1200000,0,0,1990.0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,0,0,0,1,7.0,46.0,4098.7,1024675.0
13775,115.0,4,2.0,2.0,0,345000,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,40.0,2900.58,333566.7
13776,180.0,3,2.0,1.0,0,620000,0,0,1958.0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0.0,1,1,1,0,0,1,0,0,7.0,38.0,3341.09,601396.2000000001
13777,60.0,2,1.0,4.0,0,189000,0,0,1970.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,161215.8
13778,56.0,1,1.0,0.5,1,149900,0,0,1956.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,38.0,3341.09,187101.04
13779,70.0,2,1.0,0.5,1,199900,0,0,1970.0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,7.0,38.0,3341.09,233876.30000000002
13780,102.0,4,2.0,3.0,0,225500,1,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,7.0,39.0,2578.87,263044.74
13781,99.0,3,1.0,0.5,1,299900,0,0,1970.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,39.0,2578.87,255308.12999999998
13782,150.0,3,2.0,0.5,1,525000,0,0,1968.0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0.0,0,0,1,1,1,0,0,0,7.0,38.0,3341.09,501163.5
13783,61.0,2,1.0,3.0,0,280000,0,0,1958.0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0.0,0,0,1,0,1,0,0,0,7.0,40.0,2900.58,176935.38
13784,52.0,2,1.0,1.0,0,126000,1,0,1968.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,139720.36
13785,63.0,2,2.0,9.0,0,333000,0,0,1970.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,7.0,45.0,4235.69,266848.47
13786,66.0,1,1.0,0.5,1,275000,0,0,1990.0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,7.0,45.0,4235.69,279555.54
13787,243.0,6,2.0,2.0,0,675000,0,0,1972.0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0.0,0,0,0,1,1,0,0,0,7.0,40.0,2900.58,704840.94
13788,95.0,2,2.0,5.0,0,379900,0,0,1997.0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0.0,0,0,1,1,0,0,1,0,7.0,39.0,2578.87,244992.65
13789,42.0,0,1.0,2.0,0,225000,0,0,2007.0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0.0,0,0,0,0,1,0,0,0,7.0,41.0,4015.76,168661.92
13790,80.0,3,1.0,3.0,0,181000,0,0,1962.0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0.0,0,0,1,1,1,0,0,0,7.0,46.0,4098.7,327896.0
13791,50.0,2,1.0,3.0,0,138000,0,0,1970.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,7.0,39.0,2578.87,128943.5
13792,97.0,3,1.0,3.0,0,239000,0,0,1975.0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,15000.0,1,0,1,0,1,0,0,0,7.0,39.0,2578.87,250150.38999999998
13793,75.0,4,1.0,1.0,0,199000,1,0,1965.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,1,1,1,0,0,0,7.0,39.0,2578.87,193415.25
13794,179.0,0,1.0,1.0,0,410000,0,1,1970.0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,7.0,38.0,3341.09,598055.11
13795,201.0,2,2.0,3.0,0,795000,0,1,1970.0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,7.0,38.0,3341.09,671559.0900000001
13796,133.0,3,2.0,0.5,1,280000,0,0,1980.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,39.0,2578.87,342989.70999999996
13797,96.0,3,2.0,1.0,0,439000,0,0,1961.0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0,0,1,1,1,0,0,0,7.0,44.0,4677.53,449042.88
13798,140.0,4,2.0,8.0,0,650000,0,0,1983.0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,41.0,4015.76,562206.4
13799,110.0,2,2.0,5.0,0,690000,0,0,1977.0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0.0,0,0,1,0,1,0,0,0,7.0,41.0,4015.76,441733.60000000003
13800,292.0,4,3.0,7.0,0,1300000,0,0,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,0,1,0,0,0,7.0,45.0,4235.69,1236821.48
13801,72.0,2,2.0,0.5,1,229560,0,0,2010.0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0,1,0,0,1,0,0,0,7.0,39.0,2578.87,185678.63999999998
13802,65.0,2,1.0,2.0,0,315000,0,0,1969.0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0.0,1,1,0,0,1,0,0,0,7.0,45.0,4235.69,275319.85
13803,141.0,4,2.0,0.5,1,358000,0,0,1970.0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,7.0,40.0,2900.58,408981.77999999997
13804,134.0,4,2.0,8.0,0,450000,0,0,2003.0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0.0,0,0,1,0,1,0,0,0,7.0,38.0,3341.09,447706.06
13805,49.0,1,1.0,0.5,1,118000,1,0,1972.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,7.0,40.0,2900.58,142128.41999999998
13806,50.0,1,1.0,0.5,1,157000,0,0,2007.0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,23000.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,134346.5
13807,77.0,2,1.0,3.0,0,179000,0,0,1974.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,39.0,2578.87,198572.99
13808,94.0,2,1.0,3.0,0,299000,0,0,1999.0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,7.0,39.0,2578.87,242413.78
13809,61.0,1,1.0,0.5,1,299000,0,0,1969.0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0.0,1,0,1,0,1,0,0,0,7.0,45.0,4235.69,258377.08999999997
13810,171.0,4,2.0,4.0,0,429000,0,1,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,7.0,42.0,2686.93,459465.02999999997
13811,107.0,3,2.0,2.0,0,337000,0,1,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,287501.51
13812,89.0,2,2.0,0.5,1,230000,0,1,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,239136.77
13813,98.0,2,2.0,1.0,0,271000,0,1,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,263319.13999999996
13814,450.0,5,4.0,2.0,0,1700000,0,0,1970.0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0.0,0,0,1,1,0,0,1,0,7.0,45.0,4235.69,1906060.4999999998
13815,76.0,3,1.0,5.0,0,205000,1,0,1970.0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,204206.68
13816,82.0,3,1.0,1.0,0,264000,0,0,1970.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,7.0,42.0,2686.93,220328.25999999998
13817,46.0,1,1.0,7.0,0,301700,0,0,1970.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,7.0,45.0,4235.69,194841.74
13818,43.0,1,1.0,4.0,0,137000,0,0,1975.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,7.0,42.0,2686.93,115537.98999999999
13819,104.0,3,2.0,8.0,0,295000,0,0,1970.0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,39.0,2578.87,268202.48
13820,57.0,3,1.0,4.0,0,165000,0,0,1953.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,7.0,40.0,2900.58,165333.06
13821,91.0,3,2.0,1.0,0,244000,1,0,1960.0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,38.0,3341.09,304039.19
13822,200.0,4,3.0,1.0,0,750000,0,0,1970.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0.0,0,1,0,0,0,1,0,0,7.0,41.0,4015.76,803152.0
13823,50.0,2,1.0,0.5,1,180000,0,0,1970.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,7.0,40.0,2900.58,145029.0
13824,52.0,2,1.0,0.5,1,117000,1,0,1960.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,39.0,2578.87,134101.24
13825,67.0,2,1.0,0.5,1,130000,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,180024.31
13826,100.0,3,2.0,1.0,0,295000,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,7.0,39.0,2578.87,257887.0
13827,87.0,3,1.0,0.5,1,198500,1,0,1953.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,233762.90999999997
13828,45.0,1,1.0,0.5,1,145000,0,0,1970.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,39.0,2578.87,116049.15
13829,65.0,2,1.0,2.0,0,319000,0,0,1970.0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,29000.0,0,0,0,0,1,0,0,0,7.0,46.0,4098.7,266415.5
13830,134.0,4,2.0,8.0,0,470000,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.0,0,0,1,0,1,0,0,0,7.0,38.0,3341.09,447706.06
13831,270.0,5,3.0,4.0,0,929000,0,0,1973.0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0.0,0,0,1,0,0,0,1,0,7.0,45.0,4235.69,1143636.2999999998
13832,49.0,2,1.0,0.5,1,180000,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,7.0,40.0,2900.58,142128.41999999998
13833,100.0,2,2.0,1.0,0,400000,0,0,2011.0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0.0,0,1,0,0,0,0,0,1,7.0,45.0,4235.69,423568.99999999994
13834,52.0,1,1.0,2.0,0,173000,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,23000.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,139720.36
13835,153.0,3,2.0,1.0,0,659000,0,0,2004.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,21000.0,0,0,0,0,0,0,0,1,7.0,46.0,4098.7,627101.1
13836,362.0,5,4.0,4.0,0,1150000,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0,1,7.0,44.0,4677.53,1693265.8599999999
13837,111.0,4,2.0,1.0,0,470000,1,0,1988.0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,7.0,45.0,4235.69,470161.58999999997
13838,53.0,1,1.0,1.0,0,245000,0,0,2006.0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0.0,0,0,0,0,1,0,0,0,7.0,45.0,4235.69,224491.56999999998
13839,59.0,2,1.0,4.0,0,220000,0,0,1963.0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,41.0,4015.76,236929.84000000003
13840,143.0,3,2.0,1.0,0,850000,0,0,2004.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0.0,1,1,0,0,0,0,1,0,7.0,46.0,4098.7,586114.1
13841,75.0,2,1.0,5.0,0,259000,0,0,1993.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,7.0,39.0,2578.87,193415.25
13842,58.0,3,1.0,3.0,0,140000,0,0,1976.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,7.0,39.0,2578.87,149574.46
13843,94.0,2,1.0,3.0,0,199000,0,0,1961.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,7.0,42.0,2686.93,252571.41999999998
13844,65.0,2,1.0,1.0,0,189000,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,39.0,2578.87,167626.55
13845,145.0,3,2.0,1.0,0,520000,0,0,1970.0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,0,1,0,0,0,7.0,46.0,4098.7,594311.5
13846,64.0,3,1.0,1.0,0,149000,0,0,1962.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,7.0,42.0,2686.93,171963.52
13847,35.0,1,1.0,4.0,0,130000,0,0,1970.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,7.0,38.0,3341.09,116938.15000000001
13848,74.0,2,1.0,1.0,0,259000,1,0,1970.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,44.0,4677.53,346137.22
13849,279.0,4,3.0,1.0,0,1250000,0,0,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,0,0,0,1,0,7.0,45.0,4235.69,1181757.5099999998
13850,77.0,3,2.0,1.0,0,184000,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,7.0,42.0,2686.93,206893.61
13851,120.0,3,1.0,1.0,0,349000,0,0,1985.0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,25000.0,1,1,0,1,1,0,0,0,7.0,42.0,2686.93,322431.6
13852,85.0,3,1.0,5.0,0,250000,1,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0,1,1,0,0,0,7.0,40.0,2900.58,246549.3
13853,63.0,2,1.0,1.0,0,260000,1,0,1970.0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,0,7.0,44.0,4677.53,294684.38999999996
13854,65.0,3,1.0,2.0,0,158000,1,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,7.0,42.0,2686.93,174650.44999999998
13855,57.0,2,1.0,2.0,0,160000,0,0,1970.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,153155.00999999998
13856,81.0,2,1.0,4.0,0,395000,0,0,1987.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,7.0,44.0,4677.53,378879.93
13857,75.0,3,1.0,1.0,0,210000,0,0,1970.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,45.0,4235.69,317676.74999999994
13858,391.0,5,3.0,2.0,0,970000,0,0,1981.0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0.0,0,0,0,1,1,0,0,0,7.0,45.0,4235.69,1656154.7899999998
13859,70.0,2,1.0,1.0,0,175000,0,0,1970.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0,1,1,0,0,0,7.0,42.0,2686.93,188085.09999999998
13860,48.0,2,1.0,0.5,1,130000,0,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,40.0,2900.58,139227.84
13861,87.0,3,1.0,3.0,0,235000,0,0,1970.0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0,1,0,1,1,0,0,0,7.0,42.0,2686.93,233762.90999999997
13862,79.0,3,1.0,4.0,0,230000,0,0,1965.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,212267.47
13863,64.0,2,1.0,2.0,0,137000,1,0,1970.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,39.0,2578.87,165047.68
13864,56.0,1,1.0,3.0,0,440000,0,0,2008.0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0.0,0,0,1,0,0,0,1,0,7.0,44.0,4677.53,261941.68
13865,36.0,0,1.0,2.0,0,270000,0,0,2010.0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0.0,1,0,0,0,1,0,0,0,7.0,44.0,4677.53,168391.08
13866,144.0,4,2.0,8.0,0,550000,0,0,1970.0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,32000.0,0,1,1,1,1,0,0,0,7.0,41.0,4015.76,578269.4400000001
13867,64.0,2,1.0,2.0,0,239000,0,0,1963.0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,0,0,1,0,1,0,0,0,7.0,38.0,3341.09,213829.76
13868,158.0,3,2.0,1.0,0,650000,0,0,1988.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,1,0,1,1,1,0,0,0,7.0,43.0,3803.6673911024423,600979.4477941858
13869,62.0,1,1.0,1.0,0,180000,1,0,1955.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.0,0,0,0,1,1,0,0,0,7.0,38.0,3341.09,207147.58000000002
13870,83.0,2,2.0,1.0,0,275000,0,0,1970.0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0.0,0,1,1,1,0,1,0,0,7.0,40.0,2900.58,240748.13999999998
13871,93.0,3,1.0,2.0,0,238000,0,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,7.0,42.0,2686.93,249884.49
13872,155.0,3,3.0,8.0,0,721000,1,0,1972.0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0.0,0,0,1,1,1,0,0,0,7.0,46.0,4098.7,635298.5
13873,77.0,3,1.0,2.0,0,235000,0,0,1970.0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,206893.61
13874,86.0,3,2.0,2.0,0,237000,0,0,1970.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,7.0,39.0,2578.87,221782.81999999998
13875,61.0,2,1.0,2.0,0,159900,0,0,1967.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,1,0,1,1,0,0,0,7.0,42.0,2686.93,163902.72999999998
13876,91.0,3,1.0,2.0,0,229500,1,0,1970.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,38.0,3341.09,304039.19
13877,342.0,4,5.0,3.0,0,1319000,0,0,1998.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0.0,0,1,1,1,0,0,0,1,7.0,43.0,3803.6673911024423,1300854.2477570353
13878,106.0,2,2.0,2.0,0,750000,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,7.0,44.0,4677.53,495818.18
13879,128.0,3,2.0,1.0,0,880000,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,7.0,44.0,4677.53,598723.84
13880,106.0,2,2.0,1.0,0,740000,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,7.0,44.0,4677.53,495818.18
13881,65.0,2,1.0,2.0,0,265000,0,0,1970.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,44.0,4677.53,304039.45
13882,113.0,3,2.0,4.0,0,307500,0,0,1970.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,7.0,42.0,2686.93,303623.08999999997
13883,52.0,2,1.0,3.0,0,143000,0,0,1970.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,0,0,0,7.0,40.0,2900.58,150830.16
13884,134.0,4,2.0,8.0,0,450000,0,0,2003.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.0,0,0,1,0,1,0,0,0,7.0,38.0,3341.09,447706.06
13885,78.0,3,1.0,3.0,0,165000,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,7.0,42.0,2686.93,209580.53999999998
13886,66.0,3,1.0,4.0,0,175000,0,0,1970.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,177337.37999999998
13887,52.0,0,1.0,0.5,1,155000,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,7.0,42.0,2686.93,139720.36
